,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
929,Donald Trump,All polls,10/26/2018,9/19/2017,9/23/2017,Ipsos,B+,1667.0,a,0.1457888,0.0,38.6,55.2,39.058,53.93159,,T,http://polling.reuters.com/#poll/CP3_2/,50254,78968,9/26/2017,09:39:46 26 Oct 2018,736595.0
930,Donald Trump,All polls,10/26/2018,9/20/2017,9/22/2017,Gallup,B,1500.0,a,0.1470236,0.0,37.0,56.0,38.03185,54.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50241,78948,9/23/2017,09:39:46 26 Oct 2018,736594.0
931,Donald Trump,All polls,10/26/2018,9/20/2017,9/24/2017,Ipsos,B+,1643.0,a,0.1414445,0.0,37.8,56.3,38.258,55.03159,,T,http://polling.reuters.com/#poll/CP3_2/,50253,78967,9/26/2017,09:39:46 26 Oct 2018,736596.0
932,Donald Trump,All polls,10/26/2018,9/21/2017,9/23/2017,Gallup,B,1500.0,a,0.1470236,0.0,40.0,54.0,41.03185,52.22463,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50243,78953,9/24/2017,09:39:46 26 Oct 2018,736595.0
933,Donald Trump,All polls,10/26/2018,9/20/2017,9/24/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0812957,0.0,44.0,54.0,38.67122,54.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50245,78955,9/25/2017,09:39:46 26 Oct 2018,736596.0
934,Donald Trump,All polls,10/26/2018,9/22/2017,9/24/2017,Morning Consult,B-,1987.0,rv,0.6794633000000001,0.0,43.0,54.0,39.96395,56.15501999999999,,,http://www.politico.com/f/?id=0000015e-c003-d73c-a1fe-f8176aed0000,50261,78978,9/28/2017,09:39:46 26 Oct 2018,736596.0
935,Donald Trump,All polls,10/26/2018,9/21/2017,9/24/2017,CBS News,A-,1202.0,a,1.960779,0.0,35.0,55.0,36.27867,54.30347,,,https://docs.cbsnews.com/20/toplines-cbs-pm-poll-9-25-17.pdf,50249,78959,9/26/2017,09:39:46 26 Oct 2018,736596.0
936,Donald Trump,All polls,10/26/2018,9/21/2017,9/25/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.2425136,0.0,42.0,56.0,36.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50250,78960,9/26/2017,09:39:46 26 Oct 2018,736597.0
937,Donald Trump,All polls,10/26/2018,9/21/2017,9/25/2017,Ipsos,B+,1663.0,a,0.1409918,0.0,38.4,55.6,38.85801,54.33158,,T,http://polling.reuters.com/#poll/CP3_2/,50252,78966,9/26/2017,09:39:46 26 Oct 2018,736597.0
938,Donald Trump,All polls,10/26/2018,9/15/2017,9/30/2017,Cards Against Humanity/Survey Sampling International,,1000.0,a,0.9310151,0.0,36.0,48.0,37.084509999999995,50.67889,,,https://thepulseofthenation.com/downloads/201709-CAH_PulseOfTheNation_Crosstabs.pdf,50764,80168,1/8/2018,09:39:46 26 Oct 2018,736602.0
939,Donald Trump,All polls,10/26/2018,9/22/2017,9/24/2017,Gallup,B,1500.0,a,0.1470236,0.0,39.0,54.0,40.03185,52.22463,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50246,78956,9/25/2017,09:39:46 26 Oct 2018,736596.0
940,Donald Trump,All polls,10/26/2018,9/22/2017,9/26/2017,Ipsos,B+,3439.0,a,0.2873197,0.0,37.7,56.7,38.158,55.43159,,T,http://polling.reuters.com/#poll/CP3_2/,50268,78987,9/29/2017,09:39:46 26 Oct 2018,736598.0
941,Donald Trump,All polls,10/26/2018,9/21/2017,9/26/2017,icitizen,,1160.0,a,0.409149,0.0,34.0,65.0,35.74628,59.048880000000004,,,https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50958,80599,2/28/2018,09:39:46 26 Oct 2018,736598.0
942,Donald Trump,All polls,10/26/2018,9/23/2017,9/25/2017,Gallup,B,1500.0,a,0.1470236,0.0,39.0,56.0,40.03185,54.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50251,78961,9/26/2017,09:39:46 26 Oct 2018,736597.0
943,Donald Trump,All polls,10/26/2018,9/22/2017,9/25/2017,Public Policy Polling,B,865.0,rv,1.054143,0.0,42.0,53.0,41.32967,53.34305,,,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_92817.pdf,50264,78982,9/28/2017,09:39:46 26 Oct 2018,736597.0
944,Donald Trump,All polls,10/26/2018,9/21/2017,9/26/2017,Quinnipiac University,A-,1412.0,rv,1.857835,0.0,36.0,57.0,37.72704,55.528909999999996,,,https://poll.qu.edu/images/polling/us/us09272017_Uphy49k.pdf/,50259,78975,9/27/2017,09:39:46 26 Oct 2018,736598.0
945,Donald Trump,All polls,10/26/2018,9/24/2017,9/26/2017,YouGov,B,1500.0,a,0.8782233,0.0,37.0,53.0,37.98506,55.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qok43jc8xn/econTabReport.pdf,50257,78971,9/27/2017,09:39:46 26 Oct 2018,736598.0
946,Donald Trump,All polls,10/26/2018,9/24/2017,9/26/2017,Gallup,B,1500.0,a,0.1470236,0.0,37.0,58.0,38.03185,56.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50258,78974,9/27/2017,09:39:46 26 Oct 2018,736598.0
947,Donald Trump,All polls,10/26/2018,9/24/2017,9/26/2017,Fox News,A,1017.0,rv,1.8024470000000001,0.0,42.0,53.0,40.1885,53.89617,,,https://www.foxnews.com/politics/interactive/2017/09/27/fox-news-poll-september-27-2017.html,50260,78977,9/27/2017,09:39:46 26 Oct 2018,736598.0
948,Donald Trump,All polls,10/26/2018,9/22/2017,9/28/2017,SurveyMonkey,D-,16683.0,a,0.3160085,0.0,40.0,57.0,37.68448,55.73281,,,https://drive.google.com/file/d/0BztOs71zt1WpTmZtaHBkbnNTVGM/view,50270,78992,9/29/2017,09:39:46 26 Oct 2018,736600.0
949,Donald Trump,All polls,10/26/2018,9/24/2017,9/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1346041,0.0,43.0,56.0,37.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50256,78970,9/27/2017,09:39:46 26 Oct 2018,736598.0
950,Donald Trump,All polls,10/26/2018,9/23/2017,9/27/2017,Ipsos,B+,3443.0,a,0.28524790000000005,0.0,37.5,57.1,37.958,55.83158,,T,http://polling.reuters.com/#poll/CP3_2/,50267,78986,9/29/2017,09:39:46 26 Oct 2018,736599.0
951,Donald Trump,All polls,10/26/2018,9/25/2017,9/27/2017,Gallup,B,1500.0,a,0.1470236,0.0,36.0,59.0,37.03185,57.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50263,78981,9/28/2017,09:39:46 26 Oct 2018,736599.0
952,Donald Trump,All polls,10/26/2018,9/25/2017,9/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13510940000000002,0.0,43.0,56.0,37.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50262,78980,9/28/2017,09:39:46 26 Oct 2018,736599.0
953,Donald Trump,All polls,10/26/2018,9/25/2017,9/27/2017,Marist College,A,1105.0,a,1.9136959999999998,0.0,37.0,54.0,38.05761,55.019009999999994,,,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170925_PBS/PBS_NewsHour_Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_Trump_September%202017.pdf#page=3,50285,79015,10/4/2017,09:39:46 26 Oct 2018,736599.0
954,Donald Trump,All polls,10/26/2018,9/24/2017,9/28/2017,Ipsos,B+,3456.0,a,0.2856431,0.0,38.1,56.7,38.558,55.43159,,T,http://polling.reuters.com/#poll/CP3_2/,50266,78985,9/29/2017,09:39:46 26 Oct 2018,736600.0
955,Donald Trump,All polls,10/26/2018,9/26/2017,9/28/2017,Gallup,B,1500.0,a,0.1470236,0.0,37.0,59.0,38.03185,57.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50269,78991,9/29/2017,09:39:46 26 Oct 2018,736600.0
956,Donald Trump,All polls,10/26/2018,9/26/2017,9/27/2017,Lucid,B-,1221.0,a,0.660095,0.0,34.57,52.77,36.29704,55.38234,,,https://docs.google.com/spreadsheets/d/14_slK2mca2KhZLhFUVeQeVtfOq6HgBdiFcB1bbDfFS4/edit?usp=sharing,50306,79041,10/10/2017,09:39:46 26 Oct 2018,736599.0
957,Donald Trump,All polls,10/26/2018,9/26/2017,9/28/2017,CNN/SSRS,A-,1037.0,a,1.373283,0.0,37.0,56.0,37.84162,55.173030000000004,,,http://i2.cdn.turner.com/cnn/2017/images/09/29/rel9.-.nfl.and.trump.pdf,50289,79020,10/5/2017,09:39:46 26 Oct 2018,736600.0
958,Donald Trump,All polls,10/26/2018,9/26/2017,9/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1353645,0.0,45.0,54.0,39.67122,54.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50265,78984,9/29/2017,09:39:46 26 Oct 2018,736600.0
959,Donald Trump,All polls,10/26/2018,9/25/2017,9/29/2017,Ipsos,B+,3568.0,a,0.2959515,0.0,38.3,56.8,38.758,55.53159,,T,http://polling.reuters.com/#poll/CP3_2/,50280,79007,10/3/2017,09:39:46 26 Oct 2018,736601.0
960,Donald Trump,All polls,10/26/2018,9/27/2017,9/29/2017,Gallup,B,1500.0,a,0.1470236,0.0,37.0,58.0,38.03185,56.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50271,78994,9/30/2017,09:39:46 26 Oct 2018,736601.0
961,Donald Trump,All polls,10/26/2018,9/26/2017,9/30/2017,Ipsos,B+,3551.0,a,0.29760679999999995,0.0,37.9,57.4,38.35801,56.13159,,T,http://polling.reuters.com/#poll/CP3_2/,50279,79006,10/3/2017,09:39:46 26 Oct 2018,736602.0
962,Donald Trump,All polls,10/26/2018,9/27/2017,10/1/2017,Ipsos,B+,1728.0,a,0.14734679999999997,0.0,38.6,57.0,39.058,55.731590000000004,,T,http://polling.reuters.com/#poll/CP3_2/,50278,79005,10/3/2017,09:39:46 26 Oct 2018,736603.0
963,Donald Trump,All polls,10/26/2018,9/27/2017,10/1/2017,Suffolk University,B+,1000.0,rv,1.491611,0.0,37.7,55.9,37.50809,55.69379,,,http://www.suffolk.edu/documents/SUPRC/10_5_2017_tables.pdf,50287,79018,10/5/2017,09:39:46 26 Oct 2018,736603.0
964,Donald Trump,All polls,10/26/2018,9/27/2017,10/1/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0812957,0.0,42.0,57.0,36.67122,57.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50273,78996,10/2/2017,09:39:46 26 Oct 2018,736603.0
965,Donald Trump,All polls,10/26/2018,9/28/2017,9/30/2017,Gallup,B,1500.0,a,0.1470236,0.0,38.0,57.0,39.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50272,78995,10/1/2017,09:39:46 26 Oct 2018,736602.0
966,Donald Trump,All polls,10/26/2018,9/29/2017,10/1/2017,Morning Consult,B-,1992.0,rv,0.7198189,0.0,45.0,52.0,41.96395,54.15501999999999,,,https://morningconsult.com/wp-content/uploads/2017/04/170923_topline_Politico_v1_AP-2.pdf,50283,79012,10/4/2017,09:39:46 26 Oct 2018,736603.0
967,Donald Trump,All polls,10/26/2018,9/28/2017,10/2/2017,AP-NORC,,1150.0,a,1.339724,0.0,32.0,67.0,33.54074,62.66486999999999,,,http://www.apnorc.org/PDFs/AP-NORC%20September%202017/AP%20Custom%20Poll%20Topline%20SEPTEMBER_presidency.pdf,50297,79032,10/6/2017,09:39:46 26 Oct 2018,736604.0
968,Donald Trump,All polls,10/26/2018,9/28/2017,10/2/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.2425136,0.0,42.0,57.0,36.67122,57.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50275,78998,10/3/2017,09:39:46 26 Oct 2018,736604.0
969,Donald Trump,All polls,10/26/2018,9/28/2017,10/2/2017,Ipsos,B+,1706.0,a,0.1481063,0.0,39.0,56.8,39.458,55.53159,,T,http://polling.reuters.com/#poll/CP3_2/,50277,79004,10/3/2017,09:39:46 26 Oct 2018,736604.0
970,Donald Trump,All polls,10/26/2018,9/29/2017,10/1/2017,Gallup,B,1500.0,a,0.1470236,0.0,37.0,57.0,38.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50274,78997,10/2/2017,09:39:46 26 Oct 2018,736603.0
971,Donald Trump,All polls,10/26/2018,9/30/2017,10/2/2017,Gallup,B,1500.0,a,0.1470236,0.0,38.0,57.0,39.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50276,78999,10/3/2017,09:39:46 26 Oct 2018,736604.0
972,Donald Trump,All polls,10/26/2018,9/29/2017,10/3/2017,Ipsos,B+,1661.0,a,0.14690250000000002,0.0,37.3,57.8,37.758,56.53159,,T,http://polling.reuters.com/#poll/CP3_2/,50296,79031,10/6/2017,09:39:46 26 Oct 2018,736605.0
973,Donald Trump,All polls,10/26/2018,9/28/2017,10/4/2017,icitizen,,2042.0,a,0.5945675,0.0,39.0,60.0,40.74628,54.048880000000004,,,https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50957,80598,2/28/2018,09:39:46 26 Oct 2018,736606.0
974,Donald Trump,All polls,10/26/2018,10/1/2017,10/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1346041,0.0,44.0,55.0,38.67122,55.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50281,79008,10/4/2017,09:39:46 26 Oct 2018,736605.0
975,Donald Trump,All polls,10/26/2018,9/29/2017,10/4/2017,SurveyMonkey,D-,15120.0,a,0.2663975,0.0,41.0,57.0,38.68448,55.73281,,,https://drive.google.com/file/d/0BztOs71zt1WpVDRiLWRDWnZrMHM/view,50291,79022,10/5/2017,09:39:46 26 Oct 2018,736606.0
976,Donald Trump,All polls,10/26/2018,10/1/2017,10/3/2017,Gallup,B,1500.0,a,0.1470236,0.0,39.0,57.0,40.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50284,79014,10/4/2017,09:39:46 26 Oct 2018,736605.0
977,Donald Trump,All polls,10/26/2018,9/30/2017,10/4/2017,Ipsos,B+,1555.0,a,0.1401872,0.0,36.4,58.4,36.85801,57.13159,,T,http://polling.reuters.com/#poll/CP3_2/,50295,79030,10/6/2017,09:39:46 26 Oct 2018,736606.0
978,Donald Trump,All polls,10/26/2018,10/1/2017,10/3/2017,YouGov,B,1500.0,a,0.8978780000000001,0.0,39.0,54.0,39.98506,56.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x7ybkikwvr/econTabReport.pdf,50282,79009,10/4/2017,09:39:46 26 Oct 2018,736605.0
979,Donald Trump,All polls,10/26/2018,10/1/2017,10/5/2017,Ipsos,B+,1516.0,a,0.13936120000000002,0.0,35.6,58.7,36.058,57.43159,,T,http://polling.reuters.com/#poll/CP3_2/,50294,79029,10/6/2017,09:39:46 26 Oct 2018,736607.0
980,Donald Trump,All polls,10/26/2018,10/2/2017,10/4/2017,Gallup,B,1500.0,a,0.1470236,0.0,39.0,56.0,40.03185,54.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50288,79019,10/5/2017,09:39:46 26 Oct 2018,736606.0
981,Donald Trump,All polls,10/26/2018,10/2/2017,10/4/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13510940000000002,0.0,45.0,54.0,39.67122,54.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50286,79017,10/5/2017,09:39:46 26 Oct 2018,736606.0
982,Donald Trump,All polls,10/26/2018,10/3/2017,10/4/2017,Lucid,B-,1105.0,a,0.5994494,0.0,36.2,51.62,37.927040000000005,54.23234,,,https://docs.google.com/spreadsheets/d/1DoH34Bf2DM5lYLVE6dpoXXgUz_ww2ZpfI6Ff9BQmYuI/edit#gid=46686678,50305,79040,10/10/2017,09:39:46 26 Oct 2018,736606.0
983,Donald Trump,All polls,10/26/2018,10/3/2017,10/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1353645,0.0,46.0,53.0,40.67122,53.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50292,79024,10/6/2017,09:39:46 26 Oct 2018,736607.0
984,Donald Trump,All polls,10/26/2018,9/29/2017,10/8/2017,IBD/TIPP,A-,887.0,a,1.507878,0.0,33.0,61.0,35.089890000000004,59.35941999999999,,,http://www.investors.com/politics/trumps-tax-plan-gets-high-marks-as-his-approval-rating-stumbles-ibdtipp-poll/,50304,79039,10/10/2017,09:39:46 26 Oct 2018,736610.0
985,Donald Trump,All polls,10/26/2018,10/3/2017,10/5/2017,Gallup,B,1500.0,a,0.1470236,0.0,39.0,57.0,40.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50293,79025,10/6/2017,09:39:46 26 Oct 2018,736607.0
986,Donald Trump,All polls,10/26/2018,10/2/2017,10/6/2017,Ipsos,B+,1397.0,a,0.1309786,0.0,36.0,58.8,36.458,57.53159,,T,http://polling.reuters.com/#poll/CP3_2/,50327,79073,10/13/2017,09:39:46 26 Oct 2018,736608.0
987,Donald Trump,All polls,10/26/2018,10/3/2017,10/7/2017,Ipsos,B+,1507.0,a,0.14406010000000002,0.0,35.2,59.3,35.658,58.03159,,T,http://polling.reuters.com/#poll/CP3_2/,50343,79099,10/17/2017,09:39:46 26 Oct 2018,736609.0
988,Donald Trump,All polls,10/26/2018,10/4/2017,10/6/2017,Gallup,B,1500.0,a,0.1470236,0.0,39.0,56.0,40.03185,54.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50299,79034,10/7/2017,09:39:46 26 Oct 2018,736608.0
989,Donald Trump,All polls,10/26/2018,10/4/2017,10/8/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.0812957,0.0,44.0,55.0,38.67122,55.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50301,79036,10/9/2017,09:39:46 26 Oct 2018,736610.0
990,Donald Trump,All polls,10/26/2018,10/4/2017,10/8/2017,Ipsos,B+,1523.0,a,0.14799129999999996,0.0,35.4,59.8,35.85801,58.53159,,T,http://polling.reuters.com/#poll/CP3_2/,50342,79098,10/17/2017,09:39:46 26 Oct 2018,736610.0
991,Donald Trump,All polls,10/26/2018,10/5/2017,10/7/2017,Gallup,B,1500.0,a,0.1470236,0.0,38.0,57.0,39.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50300,79035,10/8/2017,09:39:46 26 Oct 2018,736609.0
992,Donald Trump,All polls,10/26/2018,10/6/2017,10/8/2017,Gallup,B,1500.0,a,0.1470236,0.0,37.0,56.0,38.03185,54.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50302,79037,10/9/2017,09:39:46 26 Oct 2018,736610.0
993,Donald Trump,All polls,10/26/2018,10/5/2017,10/9/2017,Ipsos,B+,1529.0,a,0.1505155,0.0,36.0,58.8,36.458,57.53159,,T,http://polling.reuters.com/#poll/CP3_2/,50341,79097,10/17/2017,09:39:46 26 Oct 2018,736611.0
994,Donald Trump,All polls,10/26/2018,10/5/2017,10/9/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.2425136,0.0,43.0,56.0,37.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50303,79038,10/10/2017,09:39:46 26 Oct 2018,736611.0
995,Donald Trump,All polls,10/26/2018,10/5/2017,10/9/2017,Morning Consult,B-,1996.0,rv,0.7398113000000001,0.0,42.0,53.0,38.96395,55.15501999999999,,,https://morningconsult.com/wp-content/uploads/2017/10/171004_crosstabs_Politico_v1_AP.pdf,50316,79055,10/11/2017,09:39:46 26 Oct 2018,736611.0
996,Donald Trump,All polls,10/26/2018,10/6/2017,10/10/2017,Ipsos,B+,1166.0,a,0.1157942,0.0,36.9,58.6,37.35801,57.33158,,T,http://polling.reuters.com/#poll/CP3_2/,50326,79072,10/13/2017,09:39:46 26 Oct 2018,736612.0
997,Donald Trump,All polls,10/26/2018,10/5/2017,10/10/2017,Quinnipiac University,A-,1482.0,rv,1.9264259999999997,0.0,38.0,56.0,39.72704,54.528909999999996,,,https://poll.qu.edu/images/polling/us/us10112017_Uhj87ke.pdf/,50317,79057,10/11/2017,09:39:46 26 Oct 2018,736612.0
998,Donald Trump,All polls,10/26/2018,10/5/2017,10/11/2017,icitizen,,3516.0,a,0.8626087,0.0,42.0,58.0,43.74628,52.04888,,,https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50956,80597,2/28/2018,09:39:46 26 Oct 2018,736613.0
999,Donald Trump,All polls,10/26/2018,10/1/2017,10/15/2017,Cards Against Humanity/Survey Sampling International,,1000.0,a,0.9280519,0.0,36.0,52.0,37.084509999999995,54.67889,,,https://thepulseofthenation.com/downloads/201710-CAH_PulseOfTheNation_Crosstabs.pdf,50765,80169,1/8/2018,09:39:46 26 Oct 2018,736617.0
1000,Donald Trump,All polls,10/26/2018,10/7/2017,10/9/2017,Gallup,B,1500.0,a,0.1470236,0.0,36.0,58.0,37.03185,56.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50309,79044,10/10/2017,09:39:46 26 Oct 2018,736611.0
1001,Donald Trump,All polls,10/26/2018,10/5/2017,10/10/2017,Kaiser Family Foundation,,1215.0,a,1.5955270000000001,0.0,38.0,58.0,38.722840000000005,56.3086,,,http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-October-2017,50330,79076,10/14/2017,09:39:46 26 Oct 2018,736612.0
1002,Donald Trump,All polls,10/26/2018,10/5/2017,10/11/2017,SurveyMonkey,D-,16203.0,a,0.2835439,0.0,41.0,57.0,38.68448,55.73281,,,https://drive.google.com/file/d/0BztOs71zt1WpM29BUW1JeHd3RkU/view,50321,79062,10/12/2017,09:39:46 26 Oct 2018,736613.0
1003,Donald Trump,All polls,10/26/2018,10/7/2017,10/10/2017,YouGov,B,1500.0,a,0.9076927,0.0,36.0,52.0,36.98506,54.46565,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zev5z2887d/econTabReport.pdf,50315,79051,10/11/2017,09:39:46 26 Oct 2018,736612.0
1004,Donald Trump,All polls,10/26/2018,10/8/2017,10/10/2017,Gallup,B,1500.0,a,0.1470236,0.0,37.0,56.0,38.03185,54.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50318,79059,10/11/2017,09:39:46 26 Oct 2018,736612.0
1005,Donald Trump,All polls,10/26/2018,10/8/2017,10/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.1346041,0.0,43.0,56.0,37.67122,56.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50314,79050,10/11/2017,09:39:46 26 Oct 2018,736612.0
1006,Donald Trump,All polls,10/26/2018,10/7/2017,10/11/2017,Ipsos,B+,1313.0,a,0.130688,0.0,36.2,58.9,36.658,57.63159,,T,http://polling.reuters.com/#poll/CP3_2/,50325,79071,10/13/2017,09:39:46 26 Oct 2018,736613.0
1007,Donald Trump,All polls,10/26/2018,10/9/2017,10/11/2017,Gallup,B,1500.0,a,0.1470236,0.0,37.0,57.0,38.03185,55.224630000000005,,T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50320,79061,10/12/2017,09:39:46 26 Oct 2018,736613.0
1008,Donald Trump,All polls,10/26/2018,10/7/2017,10/12/2017,Greenberg Quinlan Rosner,B-,1000.0,rv,1.219891,0.0,39.0,54.0,38.27,53.81268000000001,,,http://www.democracycorps.com/attachments/article/1079/Dcor_WV_RAE%20Panel_Wave%203_Deck_1.24.18_for%20release.pdf,50842,80331,1/24/2018,09:39:46 26 Oct 2018,736614.0
1009,Donald Trump,All polls,10/26/2018,10/8/2017,10/12/2017,Ipsos,B+,1611.0,a,0.1597141,0.0,35.9,59.3,36.35801,58.03159,,T,http://polling.reuters.com/#poll/CP3_2/,50324,79070,10/13/2017,09:39:46 26 Oct 2018,736614.0
1010,Donald Trump,All polls,10/26/2018,10/9/2017,10/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.13510940000000002,0.0,44.0,55.0,38.67122,55.63256,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50319,79060,10/12/2017,09:39:46 26 Oct 2018,736613.0
